stamp_sec,cx,cy,w,h,cx_ref,cy_ref,D0,transformX,transformY,transformZ
1760591770.0,406.0,361.0,168.0,168.0,360.0,480.0,300.0,0.07699999999999996,0.4690000000000003,-4.0760000000000005
1760591810.0,508.0,399.0,146.0,146.0,360.0,480.0,300.0,-0.1589999999999998,-0.0950000000000002,-4.809
1760591848.0,445.5,592.0,187.0,188.0,360.0,480.0,300.0,-1.021,0.23800000000000043,-3.584
1760591885.0,803.0,359.0,144.0,144.0,360.0,480.0,300.0,0.08899999999999997,-1.9169999999999998,-4.882
1760591925.0,5.0,38.5,12.0,12.0,360.0,480.0,300.0,1.5499999999999998,2.49,-4.146
1760591965.0,77.5,463.5,149.0,149.0,360.0,480.0,300.0,-0.5409999999999999,2.492,-4.717
1760592006.0,192.5,388.5,137.0,137.0,360.0,480.0,300.0,-0.1070000000000002,1.9489999999999998,-5.164
1760592045.0,622.0,393.5,166.0,167.0,360.0,480.0,300.0,-0.10000000000000009,-0.6789999999999998,-4.115
1760592083.0,625.0,284.0,140.0,140.0,360.0,480.0,300.0,0.5630000000000002,-0.8399999999999999,-5.034
1760592125.0,651.0,502.5,170.0,171.0,360.0,480.0,300.0,-0.6640000000000001,-0.8159999999999998,-4.014
1760592166.0,122.0,156.5,174.0,175.0,360.0,480.0,300.0,1.12,1.9029999999999996,-3.878
1760592205.0,342.5,390.0,157.0,158.0,360.0,480.0,300.0,-0.08899999999999997,0.851,-4.379
1760592243.0,858.5,640.5,159.0,159.0,360.0,480.0,300.0,-1.491,-2.0460000000000003,-4.322
1760592283.0,725.0,399.5,160.0,159.0,360.0,480.0,300.0,-0.14000000000000012,-1.295,-4.345
1760592323.0,406.5,532.5,133.0,133.0,360.0,480.0,300.0,-1.077,0.5679999999999996,-5.333
1760592365.0,477.0,502.5,170.0,169.0,360.0,480.0,300.0,-0.6680000000000001,0.09199999999999964,-4.054
1760592407.0,876.2572021484375,305.0,182.0,182.0,360.0,480.0,300.0,-0.19700000000000006,-2.3680000000000003,-4.144
1760592449.0,270.0,578.0,186.0,186.0,360.0,480.0,300.0,-0.9670000000000001,1.0830000000000002,-3.584
1760592489.0,929.5,642.5,61.0,155.0,360.0,480.0,300.0,1.617,-0.798,-3.944
1760592527.0,525.5,133.5,135.0,135.0,360.0,480.0,300.0,1.5709999999999997,-0.22199999999999998,-5.271
1760592569.0,513.0,305.0,132.0,132.0,360.0,480.0,300.0,0.44799999999999995,-0.14500000000000002,-5.348
1760592607.0,244.5,175.5,139.0,139.0,360.0,480.0,300.0,1.2539999999999996,1.5739999999999998,-5.0280000000000005
1760592649.0,726.5,257.5,139.0,139.0,360.0,480.0,300.0,0.7370000000000001,-1.5059999999999998,-5.083
1760592691.0,604.0,408.0,166.0,166.0,360.0,480.0,300.0,-0.17600000000000016,-0.5880000000000001,-4.1419999999999995
1760592731.0,796.0,236.5,186.0,187.0,360.0,480.0,300.0,0.6720000000000002,-1.4380000000000002,-3.585
1760592773.0,864.87890625,581.20263671875,180.0,180.0,360.0,480.0,300.0,-1.559,-2.463,-4.106
1760592815.0,808.0,95.5,158.0,157.0,360.0,480.0,300.0,1.5780000000000003,-1.782,-4.427
1760592854.0,74.5,527.0,149.0,154.0,360.0,480.0,300.0,-0.883,2.425,-4.471
1760592895.0,842.0,422.5,170.0,169.0,360.0,480.0,300.0,-0.24800000000000022,-1.8250000000000002,-4.047
1760592935.0,680.7547607421875,64.00606536865234,118.0,118.0,360.0,480.0,300.0,1.8339999999999996,-1.1179999999999999,-4.671
1760592974.0,930.0,644.0,60.0,152.0,360.0,480.0,300.0,-1.434,1.7240000000000002,-3.569
1760593014.0,727.0,94.5,168.0,169.0,360.0,480.0,300.0,1.4829999999999997,-1.229,-4.042
1760593054.0,335.0860290527344,624.9353637695312,186.0,186.0,360.0,480.0,300.0,-1.468,-0.09299999999999997,-3.609
1760593093.0,586.5,324.0,177.0,178.0,360.0,480.0,300.0,0.262,-0.4580000000000002,-3.819
1760593133.0,325.5,4.5,14.0,14.0,360.0,480.0,300.0,1.6500000000000004,0.4500000000000002,-3.6799999999999997
1760593173.0,384.0,640.5,156.0,159.0,360.0,480.0,300.0,-1.507,0.6210000000000004,-4.4030000000000005
1760593210.0,741.0,539.0,152.0,152.0,360.0,480.0,300.0,-0.9649999999999999,-1.4540000000000002,-4.5600000000000005
1760593251.0,407.0,82.0,140.0,140.0,360.0,480.0,300.0,1.8499999999999996,0.5410000000000004,-5.055
1760593288.0,929.5,644.5,61.0,151.0,360.0,480.0,300.0,-0.4820000000000002,2.3840000000000003,-3.76
1760593329.0,588.0,411.0,154.0,154.0,360.0,480.0,300.0,-0.2160000000000002,-0.5459999999999998,-4.487
1760593368.0,150.5,541.5,167.0,167.0,360.0,480.0,300.0,-0.8879999999999999,1.8339999999999996,-4.11
1760593406.0,613.5,254.5,169.0,169.0,360.0,480.0,300.0,0.6379999999999999,-0.6259999999999999,-4.045
1760593443.0,340.0,509.0,188.0,188.0,360.0,480.0,300.0,-0.625,0.7400000000000002,-3.5629999999999997
1760593482.0,613.0,269.5,164.0,163.0,360.0,480.0,300.0,0.573,-0.649,-4.219
1760593520.0,229.5,172.5,137.0,135.0,360.0,480.0,300.0,1.3019999999999996,1.7080000000000002,-5.184
1760593561.0,96.0,470.0,154.0,154.0,360.0,480.0,300.0,-0.5590000000000002,2.3,-4.51
1760593600.0,295.0,115.5,138.0,137.0,360.0,480.0,300.0,1.6660000000000004,1.2770000000000001,-5.15
1760593640.0,689.0,413.5,146.0,147.0,360.0,480.0,300.0,-0.24299999999999988,-1.19,-4.774
1760593681.0,231.5,212.5,149.0,149.0,360.0,480.0,300.0,0.9649999999999999,1.561,-4.711
1760593720.0,231.5,585.0,139.0,140.0,360.0,480.0,300.0,-1.357,1.662,-5.095
1760593762.0,693.0,98.0,186.0,186.0,360.0,480.0,300.0,1.335,-0.9460000000000002,-3.6029999999999998
1760593804.0,929.5,643.5,61.0,153.0,360.0,480.0,300.0,1.5510000000000002,0.23800000000000043,-3.635
1760593845.0,734.5,143.0,159.0,160.0,360.0,480.0,300.0,1.2910000000000004,-1.342,-4.302
1760593888.0,823.5,138.0,143.0,142.0,360.0,480.0,300.0,1.4619999999999997,-2.065,-4.944
1760593931.0,832.5,217.5,177.0,177.0,360.0,480.0,300.0,0.798,-1.6989999999999998,-3.808
1760593973.0,639.5,310.5,135.0,135.0,360.0,480.0,300.0,0.4049999999999998,-0.9750000000000001,-5.271
1760594015.0,527.5,479.0,135.0,136.0,360.0,480.0,300.0,-0.6970000000000001,-0.23499999999999988,-5.218
1760594054.0,322.0,529.0,150.0,150.0,360.0,480.0,300.0,-0.923,1.013,-4.644
1760594092.0,512.5,590.5,159.0,159.0,360.0,480.0,300.0,-1.213,-0.1070000000000002,-4.353
1760594131.0,317.0,384.0,180.0,180.0,360.0,480.0,300.0,-0.03799999999999981,0.8819999999999997,-3.732
1760594172.0,583.5,190.0,157.0,158.0,360.0,480.0,300.0,1.0410000000000004,-0.508,-4.372
1760594211.0,181.5,644.0,155.0,152.0,360.0,480.0,300.0,-1.553,1.782,-4.458
1760594248.0,856.5,109.0,187.0,188.0,360.0,480.0,300.0,1.2750000000000004,-1.7160000000000002,-3.593
1760594288.0,383.0,352.0,172.0,172.0,360.0,480.0,300.0,0.121,0.5800000000000001,-3.965
1760594328.0,536.5,623.5,169.0,169.0,360.0,480.0,300.0,-1.311,-0.22299999999999986,-4.042
1760594368.0,436.0,263.5,144.0,145.0,360.0,480.0,300.0,0.6749999999999998,0.34799999999999986,-4.8629999999999995
1760594410.0,71.5,466.41339111328125,128.0,128.0,360.0,480.0,300.0,-0.5089999999999999,2.325,-4.282
1760594452.0,595.0,529.5,166.0,165.0,360.0,480.0,300.0,-0.831,-0.5409999999999999,-4.129
1760594494.0,216.0,282.0,138.0,138.0,360.0,480.0,300.0,0.5790000000000002,1.7759999999999998,-5.14
1760594531.0,473.5,456.5,169.0,169.0,360.0,480.0,300.0,-0.42799999999999994,0.10899999999999999,-4.057
1760594569.0,162.5,144.0,149.0,150.0,360.0,480.0,300.0,1.3680000000000003,1.9699999999999998,-4.6850000000000005
1760594607.0,806.0,340.5,140.0,141.0,360.0,480.0,300.0,0.20299999999999985,-1.9860000000000002,-5.0280000000000005
1760594647.0,501.0,428.0,148.0,148.0,360.0,480.0,300.0,-0.32799999999999985,-0.051000000000000156,-4.744
1760594688.0,889.6123046875,497.57203674316406,136.0,135.99996948242188,360.0,480.0,300.0,-0.8980000000000001,-2.407,-4.436
1760594728.0,570.5,131.0,189.0,188.0,360.0,480.0,300.0,1.1639999999999997,-0.351,-3.559
1760594768.0,458.0,373.0,148.0,148.0,360.0,480.0,300.0,0.0019999999999997797,0.20699999999999985,-4.731
1760594810.0,846.5,350.5,151.0,151.0,360.0,480.0,300.0,0.1379999999999999,-2.081,-4.592
1760594852.0,929.5,644.5,61.0,151.0,360.0,480.0,300.0,1.6580000000000004,0.46799999999999997,-3.7649999999999997
1760594893.0,149.5,118.0,145.0,146.0,360.0,480.0,300.0,1.5590000000000002,2.0970000000000004,-4.813
1760594932.0,225.0,309.5,148.0,147.0,360.0,480.0,300.0,0.3839999999999999,1.6130000000000004,-4.724
1760594972.0,884.5443725585938,502.7032470703125,148.0,148.0,360.0,480.0,300.0,-0.8050000000000002,-2.126,-3.926
1760595012.0,707.5,92.0,135.0,136.0,360.0,480.0,300.0,1.8390000000000004,-1.4180000000000001,-5.236
1760595051.0,598.5,182.5,139.0,139.0,360.0,480.0,300.0,1.2190000000000003,-0.6840000000000002,-5.067
1760595091.0,383.3944396972656,641.7711181640625,152.0,152.0,360.0,480.0,300.0,-1.427,0.26700000000000035,-3.8200000000000003
1760595134.0,6.153846502304077,308.0,14.000000476837158,14.0,360.0,480.0,300.0,0.14800000000000013,2.3659999999999997,-4.025
1760595171.0,684.5,436.5,141.0,141.0,360.0,480.0,300.0,-0.4039999999999999,-1.217,-4.986
1760595211.0,113.5,619.0,175.0,176.0,360.0,480.0,300.0,-1.233,1.9349999999999996,-3.8449999999999998
1760595252.0,499.0,364.0,178.0,178.0,360.0,480.0,300.0,0.05799999999999983,-0.020000000000000018,-3.801
1760595292.0,393.0,566.5,150.0,151.0,360.0,480.0,300.0,-1.135,0.5890000000000004,-4.602
1760595331.0,306.0,633.5,174.0,173.0,360.0,480.0,300.0,-1.321,0.9649999999999999,-3.9
1760595373.0,714.0,379.5,176.0,175.0,360.0,480.0,300.0,-0.017999999999999794,-1.113,-3.866
1760595414.0,320.5,293.5,139.0,139.0,360.0,480.0,300.0,0.5070000000000001,1.096,-5.059
1760595456.0,571.5,231.5,179.0,179.0,360.0,480.0,300.0,0.722,-0.3799999999999999,-3.79
1760595496.0,750.0,299.0,138.0,138.0,360.0,480.0,300.0,0.4740000000000002,-1.6629999999999998,-5.145
1760595536.0,249.0,102.0,150.0,150.0,360.0,480.0,300.0,1.6109999999999998,1.447,-4.633
1760595577.0,571.0,75.5,156.0,151.0,360.0,480.0,300.0,1.713,-0.43999999999999995,-4.407
1760595618.0,617.5,565.0,155.0,156.0,360.0,480.0,300.0,-1.094,-0.7109999999999999,-4.442
1760595660.0,480.5,243.0,155.0,154.0,360.0,480.0,300.0,0.754,0.07399999999999984,-4.5120000000000005
1760595702.0,421.5,595.5,167.0,167.0,360.0,480.0,300.0,-1.175,0.38699999999999957,-4.072
1760595744.0,843.0,471.0,168.0,168.0,360.0,480.0,300.0,-0.5059999999999998,-1.8450000000000002,-4.077
1760595781.0,394.3739318847656,642.7664794921875,148.0,148.0,360.0,480.0,300.0,-1.503,0.1769999999999996,-3.951
1760595821.0,192.5,490.0,143.0,142.0,360.0,480.0,300.0,-0.73,1.8710000000000004,-4.942
1760595860.0,754.0,391.0,142.0,142.0,360.0,480.0,300.0,-0.1160000000000001,-1.638,-4.948
1760595900.0,891.3494262695312,246.87116241455078,132.0,131.99998474121094,360.0,480.0,300.0,0.5409999999999999,-2.324,-4.369
1760595940.0,250.5,442.0,149.0,150.0,360.0,480.0,300.0,-0.4089999999999998,1.4429999999999996,-4.692
1760595980.0,320.0,204.0,166.0,166.0,360.0,480.0,300.0,0.9159999999999999,0.9329999999999998,-4.099
1760596020.0,710.0,107.5,136.0,137.0,360.0,480.0,300.0,1.7190000000000003,-1.4180000000000001,-5.197
1760596062.0,839.0,176.0,174.0,174.0,360.0,480.0,300.0,1.021,-1.7610000000000001,-3.907
1760596102.0,644.0,479.0,172.0,172.0,360.0,480.0,300.0,-0.5379999999999998,-0.774,-3.979
1760596143.0,611.5,174.0,189.0,190.0,360.0,480.0,300.0,0.9540000000000002,-0.54,-3.5140000000000002
1760596184.0,585.5,218.5,155.0,155.0,360.0,480.0,300.0,0.891,-0.528,-4.463
1760596226.0,624.0,191.0,144.0,144.0,360.0,480.0,300.0,1.1230000000000002,-0.8090000000000002,-4.842
1760596264.0,672.5,190.5,143.0,143.0,360.0,480.0,300.0,1.1390000000000002,-1.1230000000000002,-4.945
1760596301.0,525.0,550.5,150.0,151.0,360.0,480.0,300.0,-1.046,-0.18900000000000006,-4.649
1760596341.0,524.5,540.5,139.0,139.0,360.0,480.0,300.0,-1.071,-0.21099999999999985,-5.095
1760596381.0,139.0,5.333333730697632,14.0,14.000000476837158,360.0,480.0,300.0,1.9539999999999997,1.6440000000000001,-3.7969999999999997
1760596418.0,718.5,618.0,189.0,190.0,360.0,480.0,300.0,-1.134,-1.0470000000000002,-3.535
1760596455.0,710.0,611.0,148.0,148.0,360.0,480.0,300.0,-1.426,-1.3039999999999998,-4.711
1760596496.0,814.0,108.5,162.0,161.0,360.0,480.0,300.0,1.4649999999999999,-1.7610000000000001,-4.252
1760596535.0,888.1192016601562,196.0,160.0,160.0,360.0,480.0,300.0,0.9009999999999998,-1.968,-3.8049999999999997
1760596578.0,887.9503173828125,163.0,162.0,162.0,360.0,480.0,300.0,0.7949999999999999,-2.286,-4.194
1760596618.0,616.5,282.0,153.0,154.0,360.0,480.0,300.0,0.5310000000000001,-0.7149999999999999,-4.52
1760596660.0,732.5,541.5,137.0,137.0,360.0,480.0,300.0,-1.092,-1.557,-5.162
1760596700.0,451.0,222.0,134.0,134.0,360.0,480.0,300.0,0.9940000000000002,0.26700000000000035,-5.274
1760596737.0,713.0,613.0,136.0,136.0,360.0,480.0,300.0,-1.57,-1.4460000000000002,-5.205
1760596775.0,588.5,572.5,167.0,167.0,360.0,480.0,300.0,-1.051,-0.5030000000000001,-4.104
1760596815.0,121.0,532.5,190.0,189.0,360.0,480.0,300.0,-0.73,1.7640000000000002,-3.537
1760596855.0,546.5,5.136363744735718,12.0,12.000000476837158,360.0,480.0,300.0,1.8639999999999999,-0.3250000000000002,-3.541
1760596895.0,397.5,540.5,185.0,185.0,360.0,480.0,300.0,-0.7869999999999999,0.4720000000000004,-3.636
1760596935.0,291.0,286.5,136.0,135.0,360.0,480.0,300.0,0.5609999999999999,1.314,-5.19
1760596975.0,859.299072265625,594.5,220.0,220.0,360.0,480.0,300.0,-1.58,-2.378,-3.865
1760597012.0,256.5,296.5,153.0,153.0,360.0,480.0,300.0,0.44700000000000006,1.3719999999999999,-4.55
1760597050.0,320.0,342.0,160.0,160.0,360.0,480.0,300.0,0.17899999999999983,0.9660000000000002,-4.335
1760597089.0,385.0,294.5,138.0,137.0,360.0,480.0,300.0,0.5030000000000001,0.6909999999999998,-5.144
1760597129.0,682.0,425.0,140.0,140.0,360.0,480.0,300.0,-0.33000000000000007,-1.209,-5.016
1760597166.0,734.0,577.0,152.0,152.0,360.0,480.0,300.0,-1.19,-1.411,-4.578
1760597204.0,893.6018676757812,68.60248184204102,120.0,119.99999237060547,360.0,480.0,300.0,1.7939999999999996,-2.362,-4.599
1760597246.0,108.5,404.5,141.0,141.0,360.0,480.0,300.0,-0.20100000000000007,2.428,-5.027
1760597286.0,222.5,139.5,159.0,159.0,360.0,480.0,300.0,1.3129999999999997,1.5190000000000001,-4.338
1760597326.0,752.5,197.5,171.0,171.0,360.0,480.0,300.0,0.9289999999999998,-1.3450000000000002,-3.976
1760597367.0,557.5,386.5,141.0,141.0,360.0,480.0,300.0,-0.08499999999999996,-0.4119999999999999,-5.003
1760597409.0,766.0,321.0,140.0,140.0,360.0,480.0,300.0,0.32699999999999996,-1.729,-5.024
1760597448.0,791.0,632.61474609375,198.0,198.0,360.0,480.0,300.0,-1.407,-1.697,-3.552
1760597488.0,696.5,235.5,181.0,181.0,360.0,480.0,300.0,0.694,-0.9900000000000002,-3.709
1760597528.0,482.5,485.0,139.0,138.0,360.0,480.0,300.0,-0.7189999999999999,0.05999999999999961,-5.112
1760597565.0,801.0,449.5,156.0,155.0,360.0,480.0,300.0,-0.43100000000000005,-1.755,-4.46
1760597607.0,583.0,128.0,158.0,158.0,360.0,480.0,300.0,1.391,-0.5049999999999999,-4.402
1760597646.0,929.5,642.5,61.0,155.0,360.0,480.0,300.0,-1.528,2.3070000000000004,-4.01
1760597686.0,585.0,562.0,144.0,144.0,360.0,480.0,300.0,-1.163,-0.573,-4.853
1760597726.0,480.0,535.5,148.0,147.0,360.0,480.0,300.0,-0.9790000000000001,0.07599999999999962,-4.744
1760597769.0,879.5,265.5,161.0,165.0,360.0,480.0,300.0,0.5920000000000001,-2.099,-4.2
1760597809.0,798.0,354.0,152.0,152.0,360.0,480.0,300.0,0.1160000000000001,-1.798,-4.628
1760597848.0,454.5,278.5,169.0,169.0,360.0,480.0,300.0,0.5099999999999998,0.20899999999999963,-4.062
1760597886.0,636.5,82.0,137.0,138.0,360.0,480.0,300.0,1.875,-0.9329999999999998,-5.146
1760597925.0,422.5,196.5,135.0,135.0,360.0,480.0,300.0,1.1580000000000004,0.45500000000000007,-5.28
1760597965.0,568.0,429.5,134.0,135.0,360.0,480.0,300.0,-0.3780000000000001,-0.5070000000000001,-5.28
1760598004.0,848.0,82.5,140.0,139.0,360.0,480.0,300.0,1.8529999999999998,-2.2720000000000002,-5.087
1760598045.0,637.0,516.0,178.0,178.0,360.0,480.0,300.0,-0.7000000000000002,-0.7080000000000002,-3.7809999999999997
1760598087.0,206.5,622.5,137.0,137.0,360.0,480.0,300.0,-1.622,1.8529999999999998,-5.193
1760598129.0,359.5,450.5,187.0,187.0,360.0,480.0,300.0,-0.3500000000000001,0.6520000000000001,-3.575
1760598168.0,797.5,179.0,137.0,138.0,360.0,480.0,300.0,1.2539999999999996,-1.9809999999999999,-5.166
1760598212.0,321.5,89.0,163.0,164.0,360.0,480.0,300.0,1.5599999999999996,0.9420000000000002,-4.2219999999999995
1760598249.0,367.0,610.5,188.0,189.0,360.0,480.0,300.0,-1.105,0.6120000000000001,-3.5300000000000002
1760598286.0,155.0,264.0,170.0,170.0,360.0,480.0,300.0,0.5830000000000002,1.7759999999999998,-4.01
1760598323.0,763.5,193.0,393.0,386.0,360.0,480.0,300.0,3.588,1.716,1.722
1760598367.0,362.5001220703125,639.3363037109375,180.0,180.0,360.0,480.0,300.0,-1.402,0.28200000000000003,-3.693
1760598406.0,762.0,477.0,172.0,172.0,360.0,480.0,300.0,-0.5249999999999999,-1.3860000000000001,-3.9379999999999997
1760598445.0,527.0,435.0,166.0,166.0,360.0,480.0,300.0,-0.3210000000000002,-0.17600000000000016,-4.118
1760598483.0,197.5,95.5,151.0,151.0,360.0,480.0,300.0,1.6440000000000001,1.745,-4.627
1760598525.0,804.0,523.0,162.0,162.0,360.0,480.0,300.0,-0.8130000000000002,-1.7029999999999998,-4.221
1760598571.0,930.5,644.0,59.0,152.0,360.0,480.0,300.0,-1.182,2.2329999999999997,-3.752
1760598611.0,740.5,78.0,139.0,140.0,360.0,480.0,300.0,1.8780000000000001,-1.584,-5.062
1760598649.0,854.5,301.0,135.0,136.0,360.0,480.0,300.0,0.4670000000000001,-2.378,-5.212
1760598691.0,305.0,518.5,148.0,149.0,360.0,480.0,300.0,-0.8700000000000001,1.1230000000000002,-4.697
1760598730.0,98.5,384.5,175.0,175.0,360.0,480.0,300.0,-0.04599999999999982,2.019,-3.88
1760598768.0,720.5,567.5,141.0,141.0,360.0,480.0,300.0,-1.222,-1.435,-4.992
1760598810.0,557.5,141.5,143.0,143.0,360.0,480.0,300.0,1.436,-0.40600000000000014,-4.926
1760598849.0,353.0,591.5,188.0,187.0,360.0,480.0,300.0,-1.024,0.681,-3.5540000000000003
1760598891.0,244.0,331.0,136.0,136.0,360.0,480.0,300.0,0.26900000000000013,1.6159999999999997,-5.197
1760598931.0,138.0,598.0,158.0,158.0,360.0,480.0,300.0,-1.259,2.005,-4.3740000000000006
1760598970.0,142.0,607.0,184.0,184.0,360.0,480.0,300.0,-1.114,1.7119999999999997,-3.633
1760599010.0,334.5,394.5,173.0,173.0,360.0,480.0,300.0,-0.09699999999999998,0.827,-3.952
1760599049.0,678.0,183.0,140.0,140.0,360.0,480.0,300.0,1.2039999999999997,-1.182,-5.023
1760599090.0,567.5,530.5,133.0,133.0,360.0,480.0,300.0,-1.054,-0.5049999999999999,-5.319
1760599132.0,758.5,323.5,145.0,145.0,360.0,480.0,300.0,0.30600000000000005,-1.6309999999999998,-4.824
1760599174.0,235.5,198.5,153.0,153.0,360.0,480.0,300.0,1.016,1.495,-4.527
1760599214.0,402.0,430.0,134.0,134.0,360.0,480.0,300.0,-0.387,0.5970000000000004,-5.313
1760599254.0,240.0,335.0,168.0,168.0,360.0,480.0,300.0,0.2120000000000002,1.3529999999999998,-4.079
1760599293.0,434.0,420.5,140.0,139.0,360.0,480.0,300.0,-0.30500000000000016,0.3689999999999998,-5.043
1760599330.0,347.5,111.0,167.0,168.0,360.0,480.0,300.0,1.4050000000000002,0.7789999999999999,-4.073
1760599370.0,33.0,3.5625,10.0,10.0,360.0,480.0,300.0,1.928,2.093,-4.6
1760599408.0,149.0,103.5,146.0,147.0,360.0,480.0,300.0,1.6349999999999998,2.085,-4.781
1760599450.0,301.0,120.0,136.0,136.0,360.0,480.0,300.0,1.6479999999999997,1.2460000000000004,-5.224
1760599490.0,487.0,258.0,136.0,136.0,360.0,480.0,300.0,0.7450000000000001,0.03000000000000025,-5.195
1760599530.0,327.09234619140625,70.46178817749023,128.0,128.00000762939453,360.0,480.0,300.0,1.6639999999999997,0.9130000000000003,-4.2620000000000005
1760599572.0,328.5,534.0,139.0,140.0,360.0,480.0,300.0,-1.031,1.0430000000000001,-5.06
1760599612.0,529.0,415.0,136.0,136.0,360.0,480.0,300.0,-0.278,-0.24299999999999988,-5.195
1760599649.0,394.34197998046875,639.7708740234375,156.0,156.0,360.0,480.0,300.0,-1.494,0.03699999999999992,-3.864
1760599691.0,207.5,458.0,137.0,136.0,360.0,480.0,300.0,-0.5590000000000002,1.8499999999999996,-5.205
1760599730.0,763.0,193.0,394.0,386.0,360.0,480.0,300.0,4.985,3.378,1.67
1760599770.0,161.0,509.5,172.0,171.0,360.0,480.0,300.0,-0.6970000000000001,1.7320000000000002,-3.992
1760599810.0,265.5,415.5,181.0,181.0,360.0,480.0,300.0,-0.18999999999999995,1.1319999999999997,-3.697
1760599850.0,413.5,473.5,173.0,173.0,360.0,480.0,300.0,-0.504,0.4189999999999996,-3.918
1760599892.0,824.0,124.0,156.0,156.0,360.0,480.0,300.0,1.4290000000000003,-1.8860000000000001,-4.423
1760599932.0,794.0,257.5,152.0,153.0,360.0,480.0,300.0,0.6779999999999999,-1.755,-4.564
1760599971.0,625.0,436.0,132.0,132.0,360.0,480.0,300.0,-0.42700000000000005,-0.895,-5.355
1760600009.0,751.5,106.0,175.0,176.0,360.0,480.0,300.0,1.3710000000000004,-1.302,-3.867
1760600048.0,629.5,222.5,163.0,163.0,360.0,480.0,300.0,0.8319999999999999,-0.7410000000000001,-4.195
1760600086.0,718.5,449.5,145.0,145.0,360.0,480.0,300.0,-0.4710000000000001,-1.391,-4.871
1760600128.0,757.5,395.5,163.0,163.0,360.0,480.0,300.0,-0.11500000000000021,-1.44,-4.215
1760600168.0,164.5,308.5,181.0,181.0,360.0,480.0,300.0,0.3340000000000001,1.6319999999999997,-3.7119999999999997
1760600207.0,480.5,159.5,185.0,185.0,360.0,480.0,300.0,1.0460000000000003,0.07399999999999984,-3.634
1760600247.0,865.5,114.5,147.0,147.0,360.0,480.0,300.0,1.5659999999999998,-2.255,-4.775
1760600287.0,527.0,79.5,160.0,159.0,360.0,480.0,300.0,1.6440000000000001,-0.18400000000000016,-4.34
1760600327.0,782.0,322.0,158.0,158.0,360.0,480.0,300.0,0.29300000000000015,-1.625,-4.375
1760600364.0,364.0,242.5,164.0,165.0,360.0,480.0,300.0,0.7149999999999999,0.7039999999999997,-4.155
1760600403.0,752.0,194.0,160.0,160.0,360.0,480.0,300.0,1.0039999999999996,-1.435,-4.316
1760600442.0,336.0,119.0,178.0,178.0,360.0,480.0,300.0,1.2880000000000003,0.7960000000000003,-3.8049999999999997
1760600484.0,220.5,368.5,185.0,185.0,360.0,480.0,300.0,0.03799999999999981,1.3280000000000003,-3.614
1760600523.0,99.5,573.0,163.0,164.0,360.0,480.0,300.0,-1.081,2.149,-4.194
1760600562.0,75.78744506835938,260.45977783203125,134.0,134.0,360.0,480.0,300.0,0.6040000000000001,2.213,-4.073
1760600605.0,219.0,161.0,156.0,156.0,360.0,480.0,300.0,1.2169999999999996,1.5679999999999996,-4.465
1760600642.0,185.0,315.0,158.0,158.0,360.0,480.0,300.0,0.3330000000000002,1.7389999999999999,-4.3629999999999995
1760600682.0,235.0,316.5,180.0,181.0,360.0,480.0,300.0,0.29400000000000004,1.282,-3.739
